,koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_model_snr,koi_prad,koi_fpflag_ec,koi_duration_err1,koi_prad_err2,koi_prad_err1,koi_duration_err2,disposition
1364,0.0,0.0,0.0,0.002827760656570677,8.28567158812266e-06,0.0,0.005594059405940595,0.999997408655092,2.7264325323475043e-05,0.9944059405940594,1
1365,0.0,0.0,0.0,0.0028608984767648647,8.036103166793665e-06,0.0,0.003920792079207922,0.9999970199533558,1.2014787430683919e-05,0.9960792079207921,1
1366,0.0,0.0,0.0,0.0011045940064729207,7.087743165743481e-06,0.0,0.011237623762376237,0.9999972790878466,1.1090573012939e-05,0.9887623762376238,1
1367,0.0,0.0,0.0,0.0025184743347582595,8.235757903856861e-06,0.0,0.004579207920792079,0.9999945581756932,1.2939001848428836e-05,0.995420792079208,1
1368,0.0,0.0,0.0,0.002010361091780716,6.189296848959095e-06,0.0,0.00608910891089109,0.9999971495206011,1.8946395563770793e-05,0.9939108910891089,0
1369,0.0,0.0,0.0,0.0022644177132694876,0.0001363142717298975,0.0,0.005445544554455446,0.9999585384814719,0.00034611829944547137,0.9945544554455445,0
1370,0.0,0.0,0.0,0.003711435861749014,5.4405915849721075e-06,0.0,0.0026683168316831685,0.999996760818865,8.78003696857671e-06,0.9973316831683169,1
1371,0.0,0.0,0.0,0.0028940362969590524,1.1729715802462804e-05,0.0,0.00801980198019802,0.9999975382223374,4.621072088724584e-06,0.991980198019802,1
1372,0.0,0.0,0.0,0.0029271741171532405,8.88463579931225e-06,0.0,0.00403960396039604,0.999998056491319,3.234750462107209e-06,0.995960396039604,1
1373,0.0,0.0,0.0,0.0026841634357291973,9.333858957704442e-06,0.0,0.006633663366336634,0.9999979269240736,1.432532347504621e-05,0.9933663366336634,1
1374,0.0,0.0,0.0,0.0033911035998718665,8.435412640920058e-06,0.0,0.005,0.9999955947136564,1.432532347504621e-05,0.995,1
1375,0.0,0.0,0.0,0.0026731174956644683,7.237484218540878e-06,0.0,0.005594059405940595,0.9999962425498834,1.2476894639556377e-05,0.9944059405940594,1
1376,0.0,0.0,0.0,0.002706255315858656,9.43368632623604e-06,0.0,0.00504950495049505,0.9999939103394662,1.478743068391867e-05,0.994950495049505,1
1377,0.0,0.0,0.0,0.002319647413593134,8.635067377983255e-06,0.0,0.008514851485148514,0.9999972790878466,2.7726432532347502e-05,0.9914851485148515,1
1378,0.0,0.0,0.0,0.0037224818018137427,7.287397902806678e-06,0.0,0.002014851485148515,0.9999979269240736,6.469500924214418e-06,0.9979851485148515,1
1379,0.0,0.0,0.0,0.0021870961328163832,7.487052639869873e-06,0.0,0.007920792079207921,0.9999979269240736,2.2181146025878e-05,0.9920792079207921,1
1380,0.0,0.0,0.0,0.0017673504103566733,1.247842106644979e-05,0.0,0.009554455445544556,0.999996760818865,3.3271719038817e-05,0.9904455445544554,0
1381,0.0,0.0,1.0,0.004915443328804499,4.442317899656125e-06,0.0,0.0014801980198019802,0.9999989634620368,1.8484288354898337e-06,0.9985198019801981,2
1382,0.0,0.0,0.0,0.002496382454628801,1.4425054752815956e-05,0.0,0.003965346534653465,0.9999979269240736,1.2014787430683919e-05,0.9960346534653466,0
1383,0.0,0.0,0.0,0.0015132937888679015,5.690160006301104e-06,0.0,0.009356435643564356,0.9999971495206011,1.2014787430683919e-05,0.9906435643564356,0
1384,0.0,0.0,0.0,0.0029603119373474277,1.4924191595473949e-05,0.0,0.006584158415841585,0.9999968903861104,1.8946395563770793e-05,0.9934158415841584,1
1385,0.0,0.0,0.0,0.002385923053981509,6.48877895455389e-06,0.0,0.0032722772277227726,0.999996760818865,1.155268022181146e-05,0.9967277227722773,1
1386,0.0,0.0,0.0,0.0035347008207133467,1.5323501069600344e-05,0.0,0.0075247524752475245,0.9999955947136564,3.6968576709796674e-05,0.9924752475247525,0
1387,0.0,0.0,0.0,0.0014691100286089848,4.991368426579915e-06,0.0,0.01118811881188119,0.9999972790878466,8.78003696857671e-06,0.9888118811881188,1
1388,0.0,0.0,0.0,0.0026399796754702806,8.635067377983255e-06,0.0,0.006584158415841585,0.9999949468774294,1.6173752310536044e-05,0.9934158415841584,1
1389,0.0,0.0,0.0,0.0031480929184478246,0.00014569804437186774,0.0,0.012326732673267327,0.9999619072298523,0.0004075785582255083,0.9876732673267327,0
1390,1.0,0.0,1.0,0.002717301255923385,9.533513694767638e-06,0.0,0.003975247524752475,0.9999914485618036,2.0794824399260627e-05,0.9960247524752476,2
1391,0.0,0.0,0.0,0.002662071555599739,1.1030924222741613e-05,0.0,0.009405940594059407,0.9999957242809018,1.478743068391867e-05,0.9905940594059406,1
1392,0.0,0.0,0.0,0.0024742905744993427,6.688433691617087e-06,0.0,0.004618811881188119,0.9999990930292822,1.0166358595194085e-05,0.9953811881188119,1
1393,0.0,0.0,0.0,0.0039986303034319735,1.123057895980481e-05,0.0,0.0046287128712871285,0.9999950764446748,1.756007393715342e-05,0.9953712871287129,1
1394,0.0,0.0,0.0,0.006903712540455755,1.3227126330436777e-05,0.0,0.002514851485148515,0.9999946877429385,2.0794824399260627e-05,0.9974851485148515,1
1395,0.0,0.0,0.0,0.002120820492428008,1.2029197908057595e-05,0.0,0.011237623762376237,0.9999966312516196,3.465804066543438e-05,0.9887623762376238,1
1396,0.0,0.0,0.0,0.0023748771139167797,1.1729715802462804e-05,0.0,0.008712871287128714,0.9999966312516196,3.6044362292051755e-05,0.9912871287128713,1
1397,0.0,0.0,0.0,0.0030155416376710736,3.4440442143401414e-06,0.0,0.0031683168316831685,0.9999975382223374,7.855822550831792e-06,0.9968316831683168,1
1398,0.0,0.0,0.0,0.0020876826722338203,1.4075658962955362e-05,0.0,0.005,0.9999959834153926,4.3438077634011083e-05,0.995,1
1399,0.0,0.0,0.0,0.00572179695352973,2.061435160177505e-05,0.0,0.0053960396039603965,0.9999617776626069,5.822550831792976e-05,0.9946039603960396,0
1400,0.0,0.0,0.0,0.0028388065966354066,1.2228852645120792e-05,0.0,0.004881188118811881,0.9999936512049754,1.8484288354898337e-05,0.9951188118811881,0
1401,0.0,0.0,0.0,0.002606841855276093,1.3326953698968376e-05,0.0,0.008366336633663365,0.9999932625032392,2.356746765249538e-05,0.9916336633663366,1
1402,0.0,0.0,0.0,0.00195513139145707,7.936275798262066e-06,0.0,0.010148514851485149,0.9999958538481472,1.432532347504621e-05,0.9898514851485148,1
1403,0.0,0.0,0.0,0.0028940362969590524,1.1430233696868009e-05,0.0,0.00603960396039604,0.9999968903861104,3.142329020332717e-05,0.993960396039604,0
1404,0.0,0.0,0.0,0.012769106714826966,1.1530061065399607e-05,0.0,0.005,0.9999966312516196,1.2476894639556377e-05,0.995,0
1405,0.0,0.0,0.0,0.0033137820194187625,9.832995800362433e-06,0.0,0.003004950495049505,0.9999962425498834,1.3401109057301292e-05,0.9969950495049505,1
1406,0.0,0.0,0.0,0.0035015630005191586,7.586880008401471e-06,0.0,0.0019554455445544554,0.999997408655092,8.31792975970425e-06,0.9980445544554456,1
1407,0.0,0.0,0.0,0.0022533717732047586,1.8917286336737885e-05,0.0,0.011435643564356437,0.9999910598600674,2.6340110905730128e-05,0.9885643564356436,1
1408,0.0,0.0,0.0,0.0019330395113276114,1.1979284223791799e-05,0.0,0.00886138613861386,0.9999976677895828,1.432532347504621e-05,0.9911386138613861,0
1409,1.0,0.0,0.0,0.0025847499751466348,4.192749478327129e-06,0.0,0.0050990099009901,0.9999959834153926,9.704251386321626e-06,0.9949009900990099,2
1410,0.0,0.0,0.0,0.00909080867327214,1.3426781067499974e-05,1.0,0.005693069306930694,0.9999933920704845,3.7892791127541586e-05,0.9943069306930693,2
1411,0.0,0.0,0.0,0.00195513139145707,9.982736853159832e-06,0.0,0.005247524752475248,0.9999971495206011,3.0499075785582254e-05,0.9947524752475247,1
1412,0.0,0.0,0.0,0.002971357877412157,1.2628162119247187e-05,0.0,0.0039554455445544555,0.9999963721171288,3.9279112754158964e-05,0.9960445544554456,1
1413,0.0,0.0,0.0,0.0016237531895151936,8.086016851059463e-06,0.0,0.006237623762376238,0.9999983156258098,1.1090573012939e-05,0.9937623762376238,0
1414,0.0,0.0,0.0,0.012249947531784693,9.283945273438643e-06,0.0,0.001311881188118812,0.9999957242809018,1.2014787430683919e-05,0.9986881188118812,1
1415,0.0,0.0,0.0,0.0023969689940462383,1.4375141068550157e-05,0.0,0.004544554455445545,0.9999931329359938,4.528650646950092e-05,0.9954554455445545,0
1416,0.0,0.0,0.0,0.0030928632181241784,8.485326325185856e-06,0.0,0.005940594059405941,0.9999953355791655,1.3401109057301292e-05,0.994059405940594,1
1417,0.0,0.0,0.0,0.002341739293722592,1.3376867383234174e-05,0.0,0.003910891089108911,0.9999873024099508,2.4491682070240297e-05,0.9960891089108911,0
1418,0.0,0.0,0.0,0.0025295202748229885,5.889814743364301e-06,0.0,0.00504950495049505,0.9999977973568281,9.242144177449168e-06,0.994950495049505,0
1419,0.0,0.0,0.0,0.0025847499751466348,1.3726263173094769e-05,0.0,0.009306930693069308,0.9999937807722208,2.264325323475046e-05,0.9906930693069307,1
1420,0.0,0.0,0.0,0.0025074283946935304,7.68670737693307e-06,0.0,0.011584158415841584,0.9999972790878466,9.704251386321626e-06,0.9884158415841584,1
1421,0.0,0.0,0.0,0.0022312798930753,2.0364783180446057e-05,0.0,0.01603960396039604,0.9999891163513863,3.188539741219963e-05,0.983960396039604,1
1422,0.0,0.0,0.0,0.0013696965680264218,1.17796294867286e-05,0.0,0.008762376237623761,0.99999352163773,1.8946395563770793e-05,0.9912376237623762,1
1423,0.0,0.0,0.0,0.002463244634434613,1.3326953698968376e-05,0.0,0.019603960396039607,0.9999933920704845,1.9408502772643252e-05,0.9803960396039604,0
1424,0.0,0.0,0.0,0.0031039091581889075,1.0382046327286225e-05,0.0,0.005643564356435644,0.999995465146411,1.66358595194085e-05,0.9943564356435644,1
1425,0.0,0.0,0.0,0.002606841855276093,3.593785267137539e-06,0.0,0.0030544554455445546,0.9999992225965276,3.234750462107209e-06,0.9969455445544555,1
1426,0.0,0.0,0.0,0.0018336260507450484,5.4405915849721075e-06,0.0,0.009158415841584158,0.9999981860585644,8.31792975970425e-06,0.9908415841584158,1
1427,0.0,0.0,0.0,0.0018778098110039656,5.540418953503706e-06,0.0,0.006237623762376238,0.9999992225965276,1.8484288354898337e-06,0.9937623762376238,1
1428,0.0,0.0,0.0,0.002209188012945842,1.1130751591273212e-05,0.0,0.01207920792079208,0.9999983156258098,1.756007393715342e-05,0.9879207920792079,0
1429,0.0,0.0,0.0,0.0015795694292562769,7.73662106119887e-06,0.0,0.014603960396039603,0.9999957242809018,1.2476894639556377e-05,0.9853960396039604,1
1430,0.0,0.0,0.0,0.003733527741878472,7.73662106119887e-06,0.0,0.0022821782178217825,0.9999989634620368,4.158964879852125e-06,0.9977178217821783,1
1431,0.0,0.0,0.0,0.003435287360130784,9.882909484628233e-06,0.0,0.004856435643564357,0.9999979269240736,1.3863216266173751e-05,0.9951435643564357,0
1432,0.0,0.0,0.0,0.0026178877953408224,8.086016851059463e-06,0.0,0.0053960396039603965,0.9999970199533558,2.6340110905730128e-05,0.9946039603960396,1
1433,0.0,0.0,0.0,0.002595795915211364,7.536966324135673e-06,0.0,0.004554455445544554,0.999997408655092,7.855822550831792e-06,0.9954455445544554,1
1434,0.0,0.0,0.0,0.001977223271586528,1.607220633358733e-05,0.0,0.007326732673267328,0.999997408655092,1.8946395563770793e-05,0.9926732673267327,1
1435,0.0,0.0,0.0,0.0028940362969590524,2.4707273711570582e-05,0.0,0.006435643564356436,0.9999853589012697,3.9279112754158964e-05,0.9935643564356436,1
1436,0.0,0.0,0.0,0.002595795915211364,8.984463167843848e-06,0.0,0.003178217821782178,0.9999977973568281,2.033271719038817e-05,0.9968217821782178,1
1437,0.0,0.0,0.0,0.0028719444168295943,1.0981010538475813e-05,0.0,0.004801980198019802,0.999994817310184,2.1719038817005542e-05,0.9951980198019802,1
1438,0.0,0.0,0.0,0.002385923053981509,1.1530061065399607e-05,0.0,0.005940594059405941,0.9999946877429385,3.234750462107209e-05,0.994059405940594,1
1439,0.0,0.0,0.0,0.0022865095933989462,5.9397284276301e-06,0.0,0.005346534653465348,0.9999983156258098,9.242144177449168e-06,0.9946534653465346,1
1440,0.0,0.0,0.0,0.002341739293722592,7.936275798262066e-06,0.0,0.004772277227722772,0.9999971495206011,9.242144177449168e-06,0.9952277227722772,1
1441,0.0,0.0,0.0,0.0022865095933989462,1.1380320012602207e-05,0.0,0.006782178217821781,0.9999968903861104,3.096118299445472e-05,0.9932178217821782,1
1442,0.0,0.0,0.0,0.0032695982591598454,6.139383164693297e-06,0.0,0.0018663366336633663,0.9999983156258098,4.158964879852125e-06,0.9981336633663367,0
1443,0.0,0.0,0.0,0.015939291513404247,2.2211589498280625e-05,0.0,0.001301980198019802,0.9999910598600674,3.512014787430684e-05,0.9986980198019803,1
1444,0.0,0.0,0.0,0.0033137820194187625,1.9266682126598477e-05,0.0,0.0053960396039603965,0.9999933920704845,5.4990757855822545e-05,0.9946039603960396,1
1445,0.0,0.0,0.0,0.0037224818018137427,0.00010287210327181207,0.0,0.0038861386138613866,0.9999660533817051,0.0003627541589648798,0.9961138613861387,0
1446,0.0,0.0,0.0,0.005799118533982835,7.287397902806678e-06,0.0,0.002628712871287129,0.9999966312516196,9.704251386321626e-06,0.9973712871287129,1
1447,0.0,0.0,0.0,0.002695209375793927,1.6471515807713723e-05,0.0,0.031386138613861386,0.999994169473957,2.5415896487985213e-05,0.9686138613861386,0
1448,0.0,0.0,0.0,0.0029603119373474277,6.788261060148685e-06,0.0,0.0029356435643564356,0.9999983156258098,1.0628465804066543e-05,0.9970643564356436,1
1449,0.0,0.0,0.0,0.0025295202748229885,7.287397902806678e-06,0.0,0.004856435643564357,0.999997408655092,1.2014787430683919e-05,0.9951435643564357,1
1450,0.0,0.0,0.0,0.0021429123725574665,3.893267372732334e-06,0.0,0.0038316831683168316,0.9999996112982638,4.621072088724584e-06,0.9961683168316832,1
1451,0.0,0.0,0.0,0.002120820492428008,3.2443894772769455e-06,0.0,0.004594059405940594,0.9999990930292822,2.77264325323475e-06,0.9954059405940594,1
1452,0.0,0.0,0.0,0.001645845069644652,5.789987374832703e-06,0.0,0.004821782178217822,0.9999990930292822,4.158964879852125e-06,0.9951782178217822,0
1453,0.0,0.0,0.0,0.001844671990809778,4.691886320985121e-06,0.0,0.004128712871287129,0.9999992225965276,3.234750462107209e-06,0.9958712871287129,0
1454,1.0,0.0,1.0,0.020180932498260265,2.5805374765418166e-05,1.0,0.0016732673267326732,0.9999917076962944,3.234750462107209e-05,0.9983267326732673,2
1455,0.0,0.0,0.0,0.003114955098253637,5.490505269237907e-06,0.0,0.00504950495049505,0.9999944286084478,8.78003696857671e-06,0.994950495049505,0
1456,0.0,0.0,0.0,0.0018778098110039656,6.239210533224894e-06,0.0,0.006485148514851486,0.9999971495206011,1.0166358595194085e-05,0.9935148514851485,1
1457,0.0,0.0,0.0,0.002430106814240426,8.984463167843848e-06,0.0,0.0057425742574257425,0.9999970199533558,8.31792975970425e-06,0.9942574257425743,0
1458,0.0,0.0,0.0,0.0019330395113276114,9.583427379033438e-06,0.0,0.009504950495049506,0.9999971495206011,3.142329020332717e-05,0.9904950495049505,1
1459,0.0,0.0,0.0,0.003192276678706741,1.058170106434942e-05,0.0,0.005643564356435644,0.9999936512049754,2.7264325323475043e-05,0.9943564356435644,1
1460,0.0,0.0,0.0,0.002452198694369884,1.612212001785313e-05,0.0,0.009752475247524752,0.9999927442342575,2.6340110905730128e-05,0.9902475247524752,1
1461,0.0,0.0,0.0,0.0005522970032364603,1.1480147381133806e-06,0.0,0.016485148514851482,0.9999998704327546,2.310536044362292e-06,0.9835148514851485,0
1462,0.0,0.0,0.0,0.0012371452872496714,6.438865270288091e-06,0.0,0.007722772277227723,0.9999990930292822,9.704251386321626e-06,0.9922772277227723,1
1463,1.0,0.0,1.0,0.019882692116512574,6.099452217280656e-05,1.0,0.0018514851485148516,0.9999659238144597,0.00018299445471349352,0.9981485148514851,2
1464,0.0,0.0,0.0,0.0022754636533342167,1.6321774754916328e-05,0.0,0.00603960396039604,0.9999936512049754,4.528650646950092e-05,0.993960396039604,0
1465,0.0,0.0,0.0,0.0009499508455667117,6.778278323295525e-05,0.0,0.013861386138613863,0.9999843223633066,4.621072088724584e-05,0.9861386138613861,0
1466,0.0,0.0,0.0,0.001756304470291944,3.993094741263932e-06,0.0,0.007425742574257425,0.9999989634620368,3.234750462107209e-06,0.9925742574257426,0
1467,0.0,0.0,0.0,0.0011929615269907544,4.74180000525092e-06,0.0,0.015049504950495049,0.9999983156258098,8.78003696857671e-06,0.9849504950495049,1
1468,0.0,0.0,0.0,0.0018888557510686947,6.788261060148685e-06,0.0,0.00900990099009901,0.9999983156258098,8.31792975970425e-06,0.990990099009901,1
1469,1.0,0.0,0.0,0.001491201908738443,5.839901059098502e-06,1.0,0.007029702970297029,0.9999985747603006,7.855822550831792e-06,0.992970297029703,2
1470,0.0,0.0,0.0,0.0016237531895151936,7.1376568500092795e-06,0.0,0.009158415841584158,0.999998704327546,2.77264325323475e-06,0.9908415841584158,0
1471,0.0,0.0,0.0,0.0018115341706155903,1.1380320012602207e-05,0.0,0.009306930693069308,0.999997408655092,2.1719038817005542e-05,0.9906930693069307,1
1472,0.0,0.0,0.0,0.0016127072494504643,9.48360001050184e-06,0.0,0.011633663366336634,0.9999926146670122,1.3863216266173751e-05,0.9883663366336634,1
1473,0.0,0.0,0.0,0.0011377318266671084,2.246115791960962e-06,0.0,0.010049504950495051,0.9999994817310184,4.158964879852125e-06,0.9899504950495049,0
1474,0.0,0.0,0.0,0.007367642023174382,6.388951586022292e-06,0.0,0.001004950495049505,0.9999984451930551,9.242144177449168e-06,0.9989950495049505,1
1475,0.0,0.0,0.0,0.05345130397322464,2.3010208446533412e-05,0.0,0.0025396039603960397,0.9999971495206011,1.2939001848428836e-05,0.997460396039604,1
1476,0.0,0.0,0.0,0.002352785233787321,1.5323501069600344e-05,0.0,0.007326732673267328,0.9999939103394662,4.251386321626617e-05,0.9926732673267327,0
1477,1.0,0.0,0.0,0.002109774552363279,4.661938110425641e-05,0.0,0.00603960396039604,0.9999493392070484,0.00016404805914972272,0.993960396039604,2
1478,0.0,0.0,0.0,0.0016679369497741103,7.68670737693307e-06,0.0,0.006237623762376238,0.9999984451930551,2.310536044362292e-06,0.9937623762376238,1
1479,0.0,0.0,0.0,0.002540566214887718,6.388951586022292e-06,0.0,0.002985148514851485,0.9999963721171288,2.033271719038817e-05,0.9970148514851486,0
1480,0.0,0.0,1.0,0.0020987286122985498,0.00025186445080522255,0.0,0.005792079207920792,0.9999313293599378,0.0006862292051756007,0.9942079207920792,2
1481,0.0,0.0,0.0,0.007400779843368569,1.247842106644979e-05,0.0,0.0022128712871287127,0.999997408655092,6.9316081330868755e-06,0.9977871287128713,1
1482,1.0,1.0,0.0,0.00628513989683092,0.00015493207596104059,0.0,0.008366336633663365,0.9999488209380668,0.00042467652495378923,0.9916336633663366,2
1483,0.0,0.0,0.0,0.0019440854513923405,5.340764216440509e-06,0.0,0.006584158415841585,0.9999981860585644,9.242144177449168e-06,0.9934158415841584,0
1484,0.0,0.0,0.0,0.0011929615269907544,5.041282110845714e-06,0.0,0.012772277227722773,0.9999976677895828,8.78003696857671e-06,0.9872277227722772,0
1485,0.0,0.0,0.0,0.002010361091780716,6.788261060148685e-06,0.0,0.0035792079207920794,0.9999977973568281,1.432532347504621e-05,0.996420792079208,0
1486,0.0,0.0,0.0,0.0011266858866023793,1.0382046327286225e-05,0.0,0.022524752475247527,0.9999959834153926,3.373382624768946e-05,0.9774752475247525,0
1487,0.0,0.0,0.0,0.00153538566899736,3.4939578986059406e-06,0.0,0.007871287128712871,0.999998056491319,1.0628465804066543e-05,0.9921287128712871,0
1488,0.0,0.0,0.0,0.0022754636533342167,5.789987374832703e-06,0.0,0.00900990099009901,0.999997408655092,9.704251386321626e-06,0.990990099009901,1
1489,0.0,0.0,0.0,0.0015795694292562769,7.337311587072476e-06,0.0,0.010148514851485149,0.9999966312516196,1.2014787430683919e-05,0.9898514851485148,1
1490,0.0,0.0,0.0,0.002706255315858656,9.882909484628233e-06,0.0,0.00401980198019802,0.9999971495206011,3.188539741219963e-05,0.995980198019802,0
1491,0.0,0.0,0.0,0.0019661773315217987,6.788261060148685e-06,0.0,0.008613861386138613,0.9999965016843742,1.1090573012939e-05,0.9913861386138614,1
1492,0.0,0.0,0.0,0.0026178877953408224,8.385498956654258e-06,0.0,0.005297029702970297,0.9999979269240736,2.0794824399260627e-05,0.9947029702970297,0
1493,0.0,0.0,0.0,0.0017894422904861317,8.684981062249053e-06,0.0,0.005891089108910892,0.9999985747603006,3.234750462107209e-06,0.9941089108910891,0
1494,0.0,0.0,0.0,0.0023969689940462383,6.688433691617087e-06,0.0,0.004574257425742574,0.9999983156258098,1.709796672828096e-05,0.9954257425742574,1
1495,0.0,0.0,0.0,0.0017673504103566733,5.989642111895899e-06,0.0,0.015346534653465346,0.9999976677895828,1.9408502772643252e-05,0.9846534653465346,1
1496,0.0,0.0,0.0,0.002176050192751654,2.4058395816115194e-05,0.0,0.013415841584158417,0.9999781031355274,4.205175600739371e-05,0.9865841584158416,1
1497,1.0,0.0,0.0,0.0029050822370237815,1.003265053742563e-05,0.0,0.014702970297029702,0.9999966312516196,2.957486136783734e-05,0.9852970297029703,2
1498,1.0,0.0,0.0,0.0022754636533342167,3.593785267137539e-06,1.0,0.01485148514851485,0.9999977973568281,1.3863216266173751e-05,0.9851485148514851,2
1499,1.0,0.0,0.0,0.0013034209276380465,1.1579974749665404e-05,0.0,0.006485148514851486,0.999997408655092,5.1293900184842884e-05,0.9935148514851485,2
1500,0.0,0.0,0.0,0.1480155968673714,5.220971374202592e-05,0.0,0.00018465346534653464,0.9999908007255766,1.987060998151571e-05,0.9998153465346534,1
1501,0.0,0.0,0.0,0.0015685234891915476,6.0395557961616985e-06,0.0,0.005643564356435644,0.9999983156258098,1.1090573012939e-05,0.9943564356435644,1
1502,1.0,0.0,0.0,0.003302736079354033,5.490505269237907e-06,0.0,0.0025693069306930694,0.9999984451930551,3.234750462107209e-06,0.997430693069307,2
1503,1.0,1.0,0.0,0.00923440589411362,8.410455798787157e-05,0.0,0.005693069306930694,0.999983804094325,0.00011460258780036968,0.9943069306930693,2
1504,0.0,0.0,0.0,0.002341739293722592,1.3726263173094769e-05,0.0,0.012425742574257426,0.9999981860585644,5.5452865064695e-06,0.9875742574257426,0
1505,0.0,0.0,0.0,0.030144370436646008,1.1929370539525997e-05,0.0,0.0005198019801980198,0.9999984451930551,6.469500924214418e-06,0.999480198019802,1
1506,0.0,0.0,0.0,0.0016789828898388396,1.6321774754916328e-05,0.0,0.005445544554455446,0.9999937807722208,5.1756007393715344e-05,0.9945544554455445,1
1507,0.0,0.0,0.0,0.002065590792104362,7.487052639869873e-06,0.0,0.007574257425742574,0.9999966312516196,1.1090573012939e-05,0.9924257425742574,1
1508,0.0,0.0,0.0,0.0037224818018137427,7.287397902806678e-06,0.0,0.0018960396039603962,0.9999984451930551,1.1090573012939e-05,0.9981039603960397,1
1509,0.0,0.0,0.0,0.0020876826722338203,1.0931096854210015e-05,0.0,0.010742574257425743,0.999994169473957,1.709796672828096e-05,0.9892574257425742,1
1510,1.0,0.0,0.0,0.0035236548806486176,2.3808827394786202e-05,0.0,0.0045,0.9999744752526561,4.205175600739371e-05,0.9955,2
1511,1.0,0.0,0.0,0.001226099347184942,3.843353688466535e-06,0.0,0.0058415841584158424,0.999998704327546,1.432532347504621e-05,0.9941584158415842,2
1512,0.0,0.0,0.0,0.004042814063690891,5.340764216440509e-06,0.0,0.001410891089108911,0.999998704327546,2.77264325323475e-06,0.9985891089108911,1
1513,0.0,0.0,0.0,0.0012481912273144004,6.139383164693297e-06,0.0,0.010693069306930696,0.9999972790878466,9.704251386321626e-06,0.9893069306930693,0
1514,0.0,0.0,0.0,0.00265102561553501,4.092922109795531e-06,0.0,0.002633663366336634,0.999999352163773,3.234750462107209e-06,0.9973663366336634,0
1515,0.0,0.0,0.0,0.0018004882305508608,1.003265053742563e-05,0.0,0.007277227722772277,0.9999972790878466,2.4029574861367838e-05,0.9927227722772277,0
1516,0.0,0.0,0.0,0.0014580640885442555,8.984463167843848e-06,0.0,0.005792079207920792,0.9999972790878466,1.6173752310536044e-05,0.9942079207920792,1
1517,1.0,0.0,1.0,0.002551612154952447,8.684981062249053e-06,0.0,0.0035148514851485145,0.9999957242809018,1.5711645101663585e-05,0.9964851485148515,2
1518,0.0,0.0,0.0,0.0015574775491268183,5.29085053217471e-06,0.0,0.007871287128712871,0.9999985747603006,1.5711645101663585e-05,0.9921287128712871,1
1519,0.0,0.0,0.0,0.0010935480664081916,4.991368426579915e-06,0.0,0.011633663366336634,0.999998704327546,3.234750462107209e-06,0.9883663366336634,1
1520,0.0,0.0,0.0,0.001060410246214004,4.292576846858727e-06,0.0,0.008465346534653466,0.9999988338947914,2.77264325323475e-06,0.9915346534653465,1
1521,0.0,0.0,0.0,0.0015795694292562769,2.0464610548977653e-06,0.0,0.005495049504950496,0.9999996112982638,1.386321626617375e-06,0.9945049504950495,0
1522,0.0,0.0,0.0,0.0017121207100330273,1.0881183169944215e-05,0.0,0.01316831683168317,0.999996760818865,3.512014787430684e-05,0.9868316831683168,1
1523,0.0,0.0,0.0,0.001546431609062089,8.585153693717455e-06,0.0,0.00806930693069307,0.9999984451930551,1.1090573012939e-05,0.9919306930693069,1
1524,1.0,0.0,0.0,0.0023086014735284044,4.791713689516719e-06,1.0,0.008960396039603961,0.9999979269240736,1.5711645101663585e-05,0.991039603960396,2
1525,0.0,0.0,0.0,0.0014138803282853385,2.9449073716821505e-06,0.0,0.007821782178217822,0.9999994817310184,1.8484288354898337e-06,0.9921782178217822,1
1526,1.0,0.0,0.0,0.0012371452872496714,1.1530061065399607e-05,0.0,0.016584158415841585,0.9999963721171288,3.7892791127541586e-05,0.9834158415841584,2
1527,1.0,0.0,1.0,0.0020324529719101744,9.832995800362433e-06,0.0,0.005693069306930694,0.9999913189945582,1.8022181146025878e-05,0.9943069306930693,2
1528,0.0,0.0,0.0,0.009621013796379141,0.00011634879802357783,0.0,0.0014851485148514852,0.9999679968903861,0.00011367837338262476,0.9985148514851485,0
1529,1.0,0.0,0.0,0.004816029868221936,5.889814743364301e-06,1.0,0.002247524752475248,0.9999985747603006,1.2939001848428836e-05,0.9977524752475248,2
1530,1.0,0.0,0.0,0.0013696965680264218,4.442317899656125e-06,0.0,0.009801980198019804,0.9999981860585644,7.855822550831792e-06,0.9901980198019802,2
1531,0.0,0.0,0.0,0.00349051706045443,0.00010327141274593844,0.0,0.005693069306930694,0.999901269759005,0.00016219963031423288,0.9943069306930693,0
1532,0.0,0.0,0.0,0.0017121207100330273,0.00012882721909002762,0.0,0.006584158415841585,0.999955040165846,0.00034842883548983364,0.9934158415841584,0
1533,0.0,0.0,0.0,0.002452198694369884,1.1030924222741613e-05,1.0,0.0038267326732673267,0.999997408655092,1.709796672828096e-05,0.9961732673267327,2
1534,0.0,0.0,0.0,0.01158719112790094,1.1629888433931205e-05,0.0,0.0020544554455445545,0.9999972790878466,7.855822550831792e-06,0.9979455445544555,1
1535,0.0,0.0,0.0,0.002176050192751654,1.3975831594423764e-05,0.0,0.018118811881188118,0.99999352163773,2.818853974121996e-05,0.9818811881188119,1
1536,0.0,0.0,0.0,0.0015574775491268183,8.435412640920058e-06,0.0,0.006336633663366337,0.9999977973568281,9.704251386321626e-06,0.9936633663366337,1
1537,0.0,0.0,0.0,0.0016237531895151936,2.795166318884753e-06,0.0,0.008267326732673266,0.9999992225965276,6.469500924214418e-06,0.9917326732673267,1
