,koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_model_snr,koi_prad,koi_fpflag_ec,koi_duration_err1,koi_prad_err2,koi_prad_err1,koi_duration_err2,koi_disposition
598,0,0,1,633.1,42.74,0,0.00463,-5.2,12.18,-0.00463,FALSE POSITIVE
599,0,0,0,36.3,1.61,0,0.0866,-0.28,0.31,-0.0866,CONFIRMED
600,0,0,1,292.7,48.79,0,0.0182,-5.46,16.36,-0.0182,FALSE POSITIVE
601,0,0,1,420.9,97.54,0,0.0172,-31.73,25.96,-0.0172,FALSE POSITIVE
602,0,0,1,366.8,20.74,0,0.0362,-6.75,5.52,-0.0362,FALSE POSITIVE
603,0,0,0,59.0,2.41,0,0.0247,-0.2,0.38,-0.0247,CONFIRMED
604,0,0,0,34.1,1.71,0,0.0523,-0.15,0.26,-0.0523,CONFIRMED
605,0,0,0,370.2,11.52,0,0.046,-2.06,2.07,-0.046,CANDIDATE
606,0,0,0,62.6,3.43,0,0.10800000000000001,-0.31,0.98,-0.10800000000000001,CONFIRMED
607,0,0,0,17.4,2.22,0,0.158,-0.52,0.34,-0.158,CONFIRMED
608,0,0,0,20.9,3.68,0,0.26,-0.85,0.57,-0.26,CONFIRMED
609,1,0,0,59.1,1.37,1,0.557,-0.12,0.26,-0.557,FALSE POSITIVE
610,1,0,1,35.7,22.58,1,0.163,-1.64,5.25,-0.163,FALSE POSITIVE
611,0,0,0,93.6,2.78,0,0.0306,-0.39,0.46,-0.0306,CONFIRMED
612,0,0,1,1305.9,15.57,0,0.0117,-1.57,4.69,-0.0117,FALSE POSITIVE
613,0,0,1,152.6,7.21,0,0.0626,-0.56,0.3,-0.0626,FALSE POSITIVE
614,0,0,1,202.1,18.75,0,0.0132,-2.03,6.06,-0.0132,FALSE POSITIVE
615,1,0,0,125.6,4.48,0,0.11699999999999999,-0.38,1.15,-0.11699999999999999,FALSE POSITIVE
616,0,0,0,92.3,2.12,0,0.0323,-0.15,0.14,-0.0323,CANDIDATE
617,1,0,1,223.1,50.75,0,0.0131,-6.92,12.87,-0.0131,FALSE POSITIVE
618,0,0,1,297.0,379.63,0,0.0581,-33.17,106.7,-0.0581,FALSE POSITIVE
619,0,0,1,282.8,16.43,0,0.0242,-1.85,4.62,-0.0242,FALSE POSITIVE
620,0,0,0,392.3,8.99,0,0.0118,-1.76,2.64,-0.0118,CONFIRMED
621,0,0,0,461.5,8.43,0,0.0307,-0.75,2.25,-0.0307,CONFIRMED
622,0,0,0,99.5,3.88,0,0.0464,-0.56,0.62,-0.0464,CONFIRMED
623,0,0,0,47.7,2.57,0,0.079,-0.36,0.36,-0.079,CANDIDATE
624,0,0,0,17.6,1.47,0,0.16899999999999998,-0.21,0.2,-0.16899999999999998,CANDIDATE
625,1,0,1,80.2,2.29,1,0.0386,-0.71,0.48,-0.0386,FALSE POSITIVE
626,0,0,0,76.9,9.46,0,0.113,-2.14,1.56,-0.113,CONFIRMED
627,0,0,0,24.7,2.94,0,0.184,-0.41,0.95,-0.184,CONFIRMED
628,0,0,0,19.0,2.92,0,0.19,-0.4,0.95,-0.19,CONFIRMED
629,1,0,1,39.8,2.47,1,0.0371,-0.19,0.24,-0.0371,FALSE POSITIVE
630,0,0,0,31.6,3.7,0,0.0514,-0.31,0.74,-0.0514,CANDIDATE
631,0,0,0,40.6,2.54,0,0.0609,-0.12,0.31,-0.0609,CONFIRMED
632,0,0,0,19.6,1.62,0,0.102,-0.08,0.19,-0.102,CONFIRMED
633,0,0,0,44.8,1.89,0,0.0365,-0.19,0.15,-0.0365,CANDIDATE
634,0,0,0,26.8,3.45,0,0.28,-0.63,0.62,-0.28,CONFIRMED
635,1,0,1,132.1,9.27,1,0.11199999999999999,-4.56,2.27,-0.11199999999999999,FALSE POSITIVE
636,0,0,0,19.4,3.01,0,0.126,-0.46,0.56,-0.126,CONFIRMED
637,0,0,0,39.4,2.16,0,0.102,-0.22,0.22,-0.102,CONFIRMED
638,0,0,0,40.5,2.45,0,0.106,-0.25,0.25,-0.106,CONFIRMED
639,0,0,0,13.2,1.02,0,0.27899999999999997,-0.1,0.11,-0.27899999999999997,CONFIRMED
640,0,0,0,13.3,1.1,0,0.3,-0.11,0.11,-0.3,CONFIRMED
641,0,0,0,32.9,1.31,0,0.0746,-0.12,0.39,-0.0746,CONFIRMED
642,0,0,0,31.3,1.47,0,0.079,-0.21,0.4,-0.079,CONFIRMED
643,0,0,0,14.7,1.66,0,0.22,-0.24,0.45,-0.22,CANDIDATE
644,0,0,0,10.2,1.4,0,0.319,-0.2,0.38,-0.319,CANDIDATE
645,0,0,0,38.1,3.0,0,0.0524,-0.28,0.87,-0.0524,CANDIDATE
646,0,0,0,28.3,2.27,0,0.0852,-0.13,0.23,-0.0852,CANDIDATE
647,1,0,1,55.2,19.33,0,0.102,-2.07,6.22,-0.102,FALSE POSITIVE
648,0,0,0,33.2,1.67,0,0.0764,-0.18,0.13,-0.0764,CONFIRMED
649,0,0,1,477.0,72.32,0,0.00808,-19.98,19.98,-0.00808,FALSE POSITIVE
650,1,0,0,38.5,1.43,0,0.111,-0.24,0.24,-0.111,FALSE POSITIVE
651,0,0,0,18.5,1.85,0,0.142,-0.23,0.28,-0.142,CONFIRMED
652,0,0,0,18.0,1.44,0,0.147,-0.28,0.39,-0.147,CONFIRMED
653,0,0,0,49.1,3.14,0,0.102,-0.76,0.45,-0.102,CONFIRMED
654,0,0,0,55.2,1.94,0,0.057,-0.24,0.29,-0.057,CONFIRMED
655,0,0,0,19.8,1.08,0,0.161,-0.14,0.16,-0.161,CONFIRMED
656,1,0,0,39.3,3.16,1,0.0957,-1.57,0.72,-0.0957,FALSE POSITIVE
657,0,0,0,20.4,1.88,0,0.102,-0.17,0.52,-0.102,CANDIDATE
658,0,0,0,63.0,3.01,0,0.11,-0.13,0.16,-0.11,CONFIRMED
659,0,0,0,16.3,1.24,0,0.0852,-0.17,0.2,-0.0852,CONFIRMED
660,1,0,0,20.6,1.58,1,0.13699999999999998,-0.32,0.47,-0.13699999999999998,FALSE POSITIVE
661,0,0,0,28.4,1.84,0,0.0742,-0.24,0.31,-0.0742,CONFIRMED
662,0,0,0,132.0,2.86,0,0.0253,-0.36,0.5,-0.0253,CONFIRMED
663,0,0,0,23.7,3.32,0,0.188,-0.42,1.0,-0.188,CONFIRMED
664,0,0,0,32.5,1.36,0,0.0799,-0.09,0.07,-0.0799,CANDIDATE
665,0,0,0,38.2,3.13,0,0.12,-0.76,0.45,-0.12,CONFIRMED
666,1,0,0,27.5,1.19,1,0.174,-0.15,0.38,-0.174,FALSE POSITIVE
667,0,0,0,42.5,1.74,0,0.0926,-0.19,0.24,-0.0926,CONFIRMED
668,0,0,0,37.5,1.44,0,0.0626,-0.34,0.22,-0.0626,CONFIRMED
669,0,0,1,441.7,88.51,1,0.00907,-35.47,23.66,-0.00907,FALSE POSITIVE
670,0,0,0,122.8,3.2,0,0.0355,-0.21,0.21,-0.0355,CONFIRMED
671,0,0,1,138.9,7.09,0,0.0494,-0.62,2.89,-0.0494,FALSE POSITIVE
672,1,0,1,161.2,29.53,1,0.0191,-2.44,7.33,-0.0191,FALSE POSITIVE
673,1,0,0,25.4,1.39,1,0.0535,-0.19,0.41,-0.0535,FALSE POSITIVE
674,0,0,0,25.9,1.37,0,0.0927,-0.26,0.22,-0.0927,CONFIRMED
675,0,0,1,24.7,42.99,0,0.16699999999999998,-4.19,13.37,-0.16699999999999998,FALSE POSITIVE
676,0,0,1,2294.1,23.42,0,0.0015199999999999999,-6.56,6.56,-0.0015199999999999999,FALSE POSITIVE
677,0,0,1,157.2,225.25,0,0.028999999999999998,-21.17,49.12,-0.028999999999999998,FALSE POSITIVE
678,0,0,0,30.8,2.94,0,0.121,-0.46,0.68,-0.121,CONFIRMED
679,0,0,0,42.6,2.77,0,0.0816,-0.3,0.89,-0.0816,CONFIRMED
680,0,0,0,57.9,3.04,0,0.128,-0.4,0.53,-0.128,CONFIRMED
681,0,0,0,32.7,1.55,0,0.10099999999999999,-0.2,0.36,-0.10099999999999999,CONFIRMED
682,0,0,0,23.4,1.36,0,0.16699999999999998,-0.18,0.31,-0.16699999999999998,CONFIRMED
683,0,0,0,24.4,1.91,0,0.0834,-0.5,0.33,-0.0834,CONFIRMED
684,0,0,0,24.1,3.66,0,0.249,-0.49,0.24,-0.249,CONFIRMED
685,0,0,1,1509.3,10.66,0,0.0063,-0.96,3.06,-0.0063,FALSE POSITIVE
686,0,0,1,647.1,52.51,0,0.18,-6.07,16.96,-0.18,FALSE POSITIVE
687,0,0,0,212.5,10.36,0,0.0633,-1.17,3.5,-0.0633,CONFIRMED
688,0,0,1,172.9,38.2,0,0.0321,-4.05,13.01,-0.0321,FALSE POSITIVE
689,1,0,1,229.7,5.39,1,0.0728,-0.82,1.34,-0.0728,FALSE POSITIVE
690,1,0,0,94.3,29.29,0,0.0274,-2.9,8.7,-0.0274,FALSE POSITIVE
691,0,0,1,126.6,37.3,0,0.0232,-3.89,11.68,-0.0232,FALSE POSITIVE
692,0,0,0,68.4,3.84,0,0.11599999999999999,-0.73,1.09,-0.11599999999999999,CANDIDATE
693,0,0,1,114.5,843.45,0,0.0409,-93.8,280.7,-0.0409,FALSE POSITIVE
694,1,0,1,291.1,43.73,1,0.0124,-9.64,12.84,-0.0124,FALSE POSITIVE
695,1,0,1,86.3,2.96,1,0.12300000000000001,-0.21,0.38,-0.12300000000000001,FALSE POSITIVE
696,0,0,0,544.7,12.37,0,0.015,-1.57,1.94,-0.015,CONFIRMED
697,0,0,0,23.4,2.67,0,0.111,-0.34,0.42,-0.111,CONFIRMED
698,0,0,0,95.4,3.06,0,0.0348,-0.12,0.19,-0.0348,CONFIRMED
699,0,0,1,36.1,2.24,0,0.13,-1.1,0.37,-0.13,FALSE POSITIVE
700,0,0,1,171.4,15.75,0,0.0275,-2.02,4.7,-0.0275,CONFIRMED
701,0,0,1,183.0,517.43,0,0.0146,-45.63,145.3,-0.0146,FALSE POSITIVE
702,0,0,1,987.2,25.0,0,0.0029100000000000003,-1.21,0.98,-0.0029100000000000003,FALSE POSITIVE
703,0,0,1,885.9,49.52,0,0.0149,-18.04,7.75,-0.0149,FALSE POSITIVE
704,0,0,1,142.7,16.89,0,0.0248,-1.57,3.93,-0.0248,FALSE POSITIVE
705,0,0,1,424.6,12.07,0,0.013000000000000001,-1.5,1.66,-0.013000000000000001,FALSE POSITIVE
706,0,0,0,141.4,2.0,0,0.0219,-0.06,0.14,-0.0219,CONFIRMED
707,1,0,1,72.7,5.35,1,0.153,-0.7,1.64,-0.153,FALSE POSITIVE
708,0,0,0,3003.8,13.06,0,0.00078,-0.96,0.96,-0.00078,CONFIRMED
709,0,0,0,128.0,4.12,0,0.0485,-0.26,0.27,-0.0485,CONFIRMED
710,0,0,1,79.6,31.24,0,0.0361,-2.77,8.25,-0.0361,FALSE POSITIVE
711,0,0,1,2590.6,21.65,0,0.0033,-4.35,6.01,-0.0033,CANDIDATE
712,1,0,0,92.2,26.56,1,0.079,-3.36,7.31,-0.079,FALSE POSITIVE
713,0,0,0,81.8,8.49,0,0.0622,-1.86,1.4,-0.0622,CONFIRMED
714,0,0,0,57.3,2.87,0,0.0414,-0.35,0.6,-0.0414,CANDIDATE
715,0,0,0,63.9,2.66,0,0.0433,-0.18,0.25,-0.0433,CANDIDATE
716,0,0,0,178.6,2.68,0,0.0224,-0.1,0.17,-0.0224,CONFIRMED
717,1,0,1,150.0,35.19,0,0.0171,-4.37,10.95,-0.0171,FALSE POSITIVE
718,0,0,0,107.9,4.44,0,0.0464,-0.4,0.37,-0.0464,CANDIDATE
